0,1,2
Reply," 'Congratulations to all of the \xe2\x80\x9dDEPLORABLES\xe2\x80\x9d and the millions of people who gave us a MASSIVE (304-227) Electoral Co\xe2\x80\xa6 https://t.co/cKVtPvEHO ' '@realDonaldTrump I see a bunch of people who colluded with #Russia to cheat in the election to help you win Most of\xe2\x80\xa6 https://t.co/fQMmS8fR7N' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8' '#Belarus , #Russia and the \xe2\x80\x98Ukrainian Scenario\xe2\x80\x99 https://t.co/PUcrSmVTYH' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/4XRtcBa5S9' 'RT @Rasmussen_Poll: 32% see #RobertMueller investigation into #Russia ties to US election as more of a  partisan witch hunt than an honest\xe2\x80\xa6' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/ajSaS74FH ' ""RT @Col_Connaughton: NSA WHISTLEBLOWER SHREDDED OBAMA'S 'RUSSIAN HACKER' NARRATIVE https://t.co/nkOU1lBb5W #russia #false #flag #leak #hack"" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/zDTs5l61aS' 'Oh, and did I forget to mention @MaryandBrianna are well known in #Russia? https://t.co/glpURp0Ltf @PeggyMercer\xe2\x80\xa6 https://t.co/JnQSZdpJJ9' ""RT @RussianEmbassyC: President of #Russia Vladimir Putin's article in Canada's National Newspaper @globeandmail:\nThe 25th #APEC Economic Le\xe2\x80\xa6"" '#\xd0\xa1\xd0\xb2\xd0\xb8\xd1\x82\xd0\xb5\xd1\x80 \xd0\xbc\xd1\x83\xd0\xb6\xd1\x81\xd0\xba\xd0\xbe\xd0\xb9 \xd0\xbf\xd0\xbe\xd0\xb4 \xd0\xb3\xd0\xbe\xd1\x80\xd0\xbb\xd0\xbe Kurdi \xd0\xbd\xd0\xbe\xd0\xb2\xd1\x8b\xd0\xb9.\xd0\xa7\xd0\xb5\xd1\x80\xd0\xbd\xd1\x8b\xd0\xb9 #Russia \xd0\xa1\xd0\xb0\xd0\xbd\xd0\xba\xd1\x82-\xd0\x9f\xd0\xb5\xd1\x82\xd0\xb5\xd1\x80\xd0\xb1\xd1\x83\xd1\x80\xd0\xb3 https://t.co/zwvfVBzU42' 'RT @GaryStLawrence: .@DonaldJTrumpJr Is that the call that told scumbag-senior that #Russia paid off enough electoral college representativ\xe2\x80\xa6' 'RT @SigneWilk: In case Congresspersonages need to see who was in the room with Donnie, Jr... #russia https://t.co/jiFtvCe1o9 @phillydotcom\xe2\x80\xa6' 'How Many Soldiers Does #Russia Have? https://t.co/ztPnTrLDt ' ""Everyone is blaming #Russia https://t.co/Vw8oAV1Xxp why don't they look in the mirror and see who the real monsters are?"" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/mZN8nbq7eH' 'RT @CGTNOfficial: Hovercraft carries passengers across #China-#Russia border river https://t.co/R2Y8x92miv' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/5fomqhqb1Z' 'The #FBI Blindly #Hacked Computers in #Russia, #China, and #Iran https://t.co/HchIFCoshz #InfoSec #CyberSecurity #CyberAttack #Hacker #Tech' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/oSVJ33qOyj' 'Key Murdoch ally sells stake in 21st Century Fox https://t.co/icT9zowqvm\n#JapanZone17 #catalonia2017 #London\xe2\x80\xa6 https://t.co/LdwTrRlryl' 'RT @KKiddAuthor: A Soviet KGB defector who gave up everything for freedom.\n#Romance #Russia\n#IARTG\nhttps://t.co/7Kq8kxjtnA https://t.co/4sb\xe2\x80\xa6' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/2QNaQUHtj ' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/LLu9NTHXAT' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/VKXzXHZBtO' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/LUeX2DGESM' 'Russian official admits fraud in building of St. Petersburg WC stadium https://t.co/2Lmn95mhXj #Russia' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/BfnXn5b1N7' '#\xd0\x9a\xd1\x80\xd0\xb0\xd1\x81\xd0\xbe\xd1\x82\xd1\x8b #\xd0\xa0\xd0\xbe\xd1\x81\xd1\x81\xd0\xb8\xd1\x8f #Russia https://t.co/9HYdSOiOBc' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/JpLNFewgN0' 'Russia \xe2\x9d\xa4\n#SaintPetersburg #Russia https://t.co/dSRZTZ0twm' ""RT @Truth_Again: CIA Director Met With #NSA Whistleblower Who Disputes #Russia's Role In #DNC Hack  And his name was #SethRich  https://t.c\xe2\x80\xa6"" 'RT @terischultz: From my intvw w/@USAmbNATO Hutchison: US is still considering lethal aid to #Ukraine; #Russia must quit #Donbas &amp; return #\xe2\x80\xa6' 'RT @DrDenaGrayson: Dmitry Firtash, a Ukrainian oligarch &amp; close ally to Putin &amp; fmr Ukrainian President Yanukovych, is key to the #Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\xe2\x80\xa6' ""RT @DrDenaGrayson: Manafort entered the picture in the mid-2000's:\n\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbcworked for Rinat Akhmetov, Ukraine's richest guy &amp; pro-#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xba\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbcra\xe2\x80\xa6"" 'RT @IntheNow_tweet: Russian bloggers teamed up to help 10-year-old Alina after her heart was broken \xf0\x9f\x92\x94\n\n#Russia https://t.co/6KupLBialH' 'RT @DrDenaGrayson: Fmr Ukrainian (pro-#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xba) President Kuchma *rigged* the 2004 election for Yanukovych, whose campaign was overseen by\xe2\x80\xa6' '#\xd0\xae\xd0\x90\xd0\xa0 #\xd0\xae\xd0\xb6\xd0\xbd\xd0\xb0\xd1\x8f\xd0\x90\xd1\x84\xd1\x80\xd0\xb8\xd0\xba\xd0\xb0 #\xd0\x90\xd1\x84\xd1\x80\xd0\xb8\xd0\xba\xd0\xb0 #SouthAfrica #\xd0\x9a\xd0\xb5\xd0\xb9\xd0\xbf\xd1\x82\xd0\xb0\xd1\x83\xd0\xbd #\xd1\x84\xd0\xbe\xd1\x82\xd0\xbe #CapeTown @CapeTownBig7 @CapeTown #photography #photo #Russia https://t.co/mnZGSdxxk0' 'RT @DrDenaGrayson: The #Russian\xf0\x9f\x87\xb7\xf0\x9f\x87\xbamob helped Firtash launder the money used to BRIBE Ukrainian officials to keep them pro-#Russia.\xf0\x9f\x98\xa1\n\nFirtash\xe2\x80\xa6' 'RT @TuckerCarlson: .@ScottAdamsSays: When it comes to the #Russia scandal I think @realDonaldTrump will come out OK.  #Tucker @FoxNews' 'RT @DrDenaGrayson: @counterchekist \xf0\x9f\x91\x86\xf0\x9f\x8f\xbcNICE DIGGING\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\n\nPROOF that Team\xf0\x9f\x87\xb7\xf0\x9f\x87\xbaTrump hanger-on \xe2\x80\x9cSheriff\xe2\x80\x9d Clarke took cash from #Russia\xe2\x80\xbc\xef\xb8\x8f\n\n(Hint: loo\xe2\x80\xa6' 'RT @DropThe_Mic: Cant get into a mobile phone but can conclusively determine #Russia hacked #DNC #Podesta &amp; the motive was to elect #Trump\xe2\x80\xa6' 'RT @DrDenaGrayson: Many Ukrainians were rightfully PISSED &amp; politicians not in Putin\xe2\x80\x99s pocket resisted\xf0\x9f\x91\x89\xf0\x9f\x8f\xbc#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xbathen cut off the gas into\xe2\x80\xa6' 'RT @DrDenaGrayson: Armed w/even MORE dirty money, Yanukovych &amp; his pro-#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xbaParty of Regions won MORE seats, further weakening influenc\xe2\x80\xa6' 'RT @SputnikInt: #Russia delivers humanitarian aid to typhoon-hit #Vietnam https://t.co/x9OUTwWjV3 https://t.co/xtRK2RNFEq' 'RT @CGTNOfficial: Hovercraft carries passengers across #China-#Russia border river https://t.co/R2Y8x92miv' 'RT @DrDenaGrayson: Manafort &amp; Gates then:\n\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbchelped pro-#Russia\xf0\x9f\x87\xb7\xf0\x9f\x87\xbaYanukovych beat Tymoshenko, who was IMPRISONED\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbclobbied US lawmakers on b\xe2\x80\xa6' 'RT @DrDenaGrayson: @counterchekist \xf0\x9f\x91\x86\xf0\x9f\x8f\xbcNICE DIGGING\xf0\x9f\x91\x86\xf0\x9f\x8f\xbc\n\nPROOF that Team\xf0\x9f\x87\xb7\xf0\x9f\x87\xbaTrump hanger-on \xe2\x80\x9cSheriff\xe2\x80\x9d Clarke took cash from #Russia\xe2\x80\xbc\xef\xb8\x8f\n\n(Hint: loo\xe2\x80\xa6'",1
Tweet," '@macgivens1 @thehill A vote for #Hillary is a vote for #Russia, #SaudiArabia and/or anybody else who shoves money u\xe2\x80\xa6 https://t.co/WERHlWY3e9'",-1
Reply," '@macgivens1 @thehill A vote for #Hillary is a vote for #Russia, #SaudiArabia and/or anybody else who shoves money u\xe2\x80\xa6 https://t.co/WERHlWY3e9' '@macgivens1 @thehill Was #HillaryClinton was serving #Putin-#Russia? For it was #Hillary, the #Pay2Play shill, who\xe2\x80\xa6 https://t.co/6f97jYWFAG'",1
Tweet, '@GadflyMorse @thehill A vote for trump is a vote for Russia.',-1
Reply," '@GadflyMorse @thehill A vote for trump is a vote for Russia.' '@macgivens1 @thehill A vote for #Hillary is a vote for #Russia, #SaudiArabia and/or anybody else who shoves money u\xe2\x80\xa6 https://t.co/WERHlWY3e9'",-1
Tweet," 'This morning in Manhattan, reminders of pain and loss.  And also hope. https://t.co/OSdp154ZBY'",-1
Reply," 'This morning in Manhattan, reminders of pain and loss.  And also hope. https://t.co/OSdp154ZBY' '@Comey #Russia says nothing happened; #Trump concurs so the case is now closed !!!   https://t.co/bX3z1FVCoq'",1
Reply," 'This morning in Manhattan, reminders of pain and loss.  And also hope. https://t.co/OSdp154ZBY' '@Comey #Russia says nothing happened; #Trump concurs so the case is now closed !!!   https://t.co/bX3z1FVCoq' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8'",1
Tweet, '@a_more349 @jeannelitz @Redgirlme @smithconst1990 @Peak_a_Boo @BillOReilly @trumps_feed Left wing Hillary lover nut\xe2\x80\xa6 https://t.co/Ss1oLQoeXc',1
Reply, '@a_more349 @jeannelitz @Redgirlme @smithconst1990 @Peak_a_Boo @BillOReilly @trumps_feed Left wing Hillary lover nut\xe2\x80\xa6 https://t.co/Ss1oLQoeXc' '@Ronhart67675904 @jeannelitz @Redgirlme @smithconst1990 @Peak_a_Boo @BillOReilly @trumps_feed 6am in #Russia just starting your day #bot ?',1
Tweet, 'Forbidden city. #POTUSinAsia https://t.co/v4aDpuZDqT',-1
Reply, 'Forbidden city. #POTUSinAsia https://t.co/v4aDpuZDqT' '@PressSec This happened right there by a man protesting government overreach #HintHint #EPA #ParisAgreement #GOP\xe2\x80\xa6 https://t.co/2h6KV0GcMk',-1
Tweet," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V'",-1
Reply," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V' ""@RepMattGaetz You're a fucking joke &amp; a traitor to the ideals &amp; Constitution of the USofA! Crawl back under your ro\xe2\x80\xa6 https://t.co/Vuv8B5mXa """,1
Reply," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V' ""@RepMattGaetz You're a fucking joke &amp; a traitor to the ideals &amp; Constitution of the USofA! Crawl back under your ro\xe2\x80\xa6 https://t.co/Vuv8B5mXa "" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8'",1
Reply," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V' ""@RepMattGaetz You're a fucking joke &amp; a traitor to the ideals &amp; Constitution of the USofA! Crawl back under your ro\xe2\x80\xa6 https://t.co/Vuv8B5mXa "" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8' '#Belarus , #Russia and the \xe2\x80\x98Ukrainian Scenario\xe2\x80\x99 https://t.co/PUcrSmVTYH'",1
Reply," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V' ""@RepMattGaetz You're a fucking joke &amp; a traitor to the ideals &amp; Constitution of the USofA! Crawl back under your ro\xe2\x80\xa6 https://t.co/Vuv8B5mXa "" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8' '#Belarus , #Russia and the \xe2\x80\x98Ukrainian Scenario\xe2\x80\x99 https://t.co/PUcrSmVTYH' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/4XRtcBa5S9'",1
Reply," '""I\'m calling for Mr. Mueller\'s resignation or his firing"" https://t.co/rEpobJCn8V' ""@RepMattGaetz You're a fucking joke &amp; a traitor to the ideals &amp; Constitution of the USofA! Crawl back under your ro\xe2\x80\xa6 https://t.co/Vuv8B5mXa "" '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8' '#Belarus , #Russia and the \xe2\x80\x98Ukrainian Scenario\xe2\x80\x99 https://t.co/PUcrSmVTYH' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/4XRtcBa5S9' 'RT @Rasmussen_Poll: 32% see #RobertMueller investigation into #Russia ties to US election as more of a  partisan witch hunt than an honest\xe2\x80\xa6'",1
Tweet, '#NeverForget those who played a major role getting @realDonaldTrump elected 45th @POTUS #MAGA @GenFlynn\xe2\x80\xa6 https://t.co/DVSyuAE16O',1
Reply, '#NeverForget those who played a major role getting @realDonaldTrump elected 45th @POTUS #MAGA @GenFlynn\xe2\x80\xa6 https://t.co/DVSyuAE16O' '@mflynnJR @realDonaldTrump @POTUS @GenFlynn #putin #russia but you be proud',1
Reply, '#NeverForget those who played a major role getting @realDonaldTrump elected 45th @POTUS #MAGA @GenFlynn\xe2\x80\xa6 https://t.co/DVSyuAE16O' '@mflynnJR @realDonaldTrump @POTUS @GenFlynn #putin #russia but you be proud' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8',1
Reply," '#NeverForget those who played a major role getting @realDonaldTrump elected 45th @POTUS #MAGA @GenFlynn\xe2\x80\xa6 https://t.co/DVSyuAE16O' '@mflynnJR @realDonaldTrump @POTUS @GenFlynn #putin #russia but you be proud' '#Listen #Live\xf0\x9f\x91\x87\n\nhttps://t.co/rvqYJkr2YA \n\nhttps://t.co/hILE90BlZU \n\n#Housenation #HouseMusic #Deephouse #nudisco\xe2\x80\xa6 https://t.co/J6HSTLKOJ8' '#Belarus , #Russia and the \xe2\x80\x98Ukrainian Scenario\xe2\x80\x99 https://t.co/PUcrSmVTYH'",1
Tweet, '@President1Trump @Comey I pray Justice is served on that rat Comey and the leakers in the Mueller camp too. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8',1
Reply," '@President1Trump @Comey I pray Justice is served on that rat Comey and the leakers in the Mueller camp too. \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8' ""@meshell5683 @President1Trump @Comey What part of the Emerald Isle of Ireland are you from Miss O'Farish ?  Or shou\xe2\x80\xa6 https://t.co/orcX4KcLeV""",1
Tweet," ""maintain domestic support. Technology, despite Kremlin crackdown, will be the Kremlin's downfall.""",-1
Reply," ""maintain domestic support. Technology, despite Kremlin crackdown, will be the Kremlin's downfall."" 'This is where US &amp; West must counter #Russia. Tactics from Russia are not different than during Cold War. Technology is the difference.'",1
Tweet, 'Pardon me? https://t.co/kPWaMMfcW3',1
Reply," 'Pardon me? https://t.co/kPWaMMfcW3' '@benjaminwittes Um, are we talking #Russia here?'",1
Tweet," 'Fox News overlooks alleged Nazi ties, hires former White House staffer Seb Gorka https://t.co/9H9EgXw9B5 https://t.co/nAC6QdS2GP'",-1
Reply," 'Fox News overlooks alleged Nazi ties, hires former White House staffer Seb Gorka https://t.co/9H9EgXw9B5 https://t.co/nAC6QdS2GP' '@thinkprogress \xe2\x80\x9cOverlooks\xe2\x80\x9d my fat Irish ass. This dick was hired because of his nazi beliefs. @FoxNews is just as t\xe2\x80\xa6 https://t.co/e9Cr4mOL8D'",-1
Tweet," 'We mourn with those who mourn, and we grieve with those who grieve, but we do not grieve like those who have no hop\xe2\x80\xa6 https://t.co/cwpRDz5zwd'",-1
Reply," 'We mourn with those who mourn, and we grieve with those who grieve, but we do not grieve like those who have no hop\xe2\x80\xa6 https://t.co/cwpRDz5zwd' '@VP Who knew about #Russia and will be in biggly trouble when #FlynnSingsLikeABird ? \nMmmm..... Lemme guess....\xe2\x80\xa6 https://t.co/a23tShZsY0'",-1
Tweet, 'Next... I\xe2\x80\x99ll have more with Steve Bannon who will weigh in on the left\xe2\x80\x99s war against President Trump and revelation\xe2\x80\xa6 https://t.co/yLuYQRtqDh',-1
Reply, 'Next... I\xe2\x80\x99ll have more with Steve Bannon who will weigh in on the left\xe2\x80\x99s war against President Trump and revelation\xe2\x80\xa6 https://t.co/yLuYQRtqDh' '@seanhannity The right is corrupt can\xe2\x80\x99t win elections on there own need #Russia to help blame everyone else rather\xe2\x80\xa6 https://t.co/4lc0RwrGf2',-1
Tweet, '@phunkmunkie @williamlegate @benshapiro I\xef\xb8\x8f don\xe2\x80\x99t know anyone who identifies Trump supporters as Morons. But I\xef\xb8\x8f do k\xe2\x80\xa6 https://t.co/nmiORq2qPj',-1
Reply, '@phunkmunkie @williamlegate @benshapiro I\xef\xb8\x8f don\xe2\x80\x99t know anyone who identifies Trump supporters as Morons. But I\xef\xb8\x8f do k\xe2\x80\xa6 https://t.co/nmiORq2qPj' '@parrothead1202 @phunkmunkie @williamlegate @benshapiro LOL. He denigrates our POWs and Intelligence Officers and t\xe2\x80\xa6 https://t.co/VDkKqtrcRf',-1
Tweet, '@jaketapper @CNNPolitics What about Russia?',1
Reply, '@jaketapper @CNNPolitics What about Russia?' '@Catherneva @jaketapper @CNNPolitics I was thinking that too?? What about #Russia',1
Tweet, 'Do you think the mainstream media over the last year has lost their collective minds over President Trump? #Hannity',-1
Reply, 'Do you think the mainstream media over the last year has lost their collective minds over President Trump? #Hannity' '@seanhannity Hannity and his #weaselposse have been the ones crying over #russia trying to use Seth Rosen till Fox\xe2\x80\xa6 https://t.co/MA9p3AxD5g',-1
Tweet," '@seanhannity I think they lost them even before Trump became president, even before he won the primaries. #Hannity'",-1
Reply," '@seanhannity I think they lost them even before Trump became president, even before he won the primaries. #Hannity' '@Politcswatch @seanhannity Not at all!! Because we the #American people know #Russia helped trump win'",-1
Tweet, '@seanhannity I LOVE 2017 :) https://t.co/ew5A7PIUP9',1
Reply, '@seanhannity I LOVE 2017 :) https://t.co/ew5A7PIUP9' '@shawgerald4 @seanhannity Thanks to #russia you won!! @HillaryClinton won the election 3 million more popular votes\xe2\x80\xa6 https://t.co/eTFoRHzReQ',1
Tweet, 'My favorite piece of campaign memorabilia from @realdonaldtrump #maga #makeamericagreatagain #usa #america \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\xa6 https://t.co/JMRFVKuEXQ',1
Reply, 'My favorite piece of campaign memorabilia from @realdonaldtrump #maga #makeamericagreatagain #usa #america \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xe2\x80\xa6 https://t.co/JMRFVKuEXQ' '@DonaldJTrumpJr @realDonaldTrump mine will be your unsealed indictments. I hope you get them before Christmas.  #Russia #conspiracy',-1
Tweet, '@ChefGibson @CNN Ya he does.',1
Reply," '@ChefGibson @CNN Ya he does.' '@Michael_Fesser @CNN Thought so.....Putin really does scare the crap out of me.....Super Smart, Ruthless and no reg\xe2\x80\xa6 https://t.co/7FAs40Xalh'",1
Tweet, '#oneyearundertrump Dumb liberal Trend. Shows how dumb libs are. It has not been 1 year under Trump. 1 year under Tr\xe2\x80\xa6 https://t.co/RW5oF7V4uq',-1
Reply, '#oneyearundertrump Dumb liberal Trend. Shows how dumb libs are. It has not been 1 year under Trump. 1 year under Tr\xe2\x80\xa6 https://t.co/RW5oF7V4uq' '@DonC085 Well since #Trump&amp;Co already colluded with #Russia on policy and #GOP PLATFORM in June 2016 HE #Trump has\xe2\x80\xa6 https://t.co/OraqFKDsTV',-1
Tweet, '#FightingTerrorismHumanRight\nFighting #Isrelian_terrorism in #Palestine and #Buddism_terrorism in #Burma (Myanmar)\xe2\x80\xa6 https://t.co/bMSuMPv28V',-1
Reply," '#FightingTerrorismHumanRight\nFighting #Isrelian_terrorism in #Palestine and #Buddism_terrorism in #Burma (Myanmar)\xe2\x80\xa6 https://t.co/bMSuMPv28V' 'State #terrorism , such an entity that calls itself #Israel , #America #USA , #Russia , #Iran and #Myanmar'",-1
Tweet," 'TBH, this speaks volumes about  #Russia - in a nutshell... https://t.co/ZtO4Jsm3kX'",1
Reply," 'TBH, this speaks volumes about  #Russia - in a nutshell... https://t.co/ZtO4Jsm3kX' 'Point being: treating #Russia as if the country (under Putin) has somehow transformed under a facade of ""democracy"" undermines US FP'",1
Tweet, '2... after all the proof we have what #Russia does. My first thought was that he has flipped. And/or he has been wa\xe2\x80\xa6 https://t.co/RjxnwoqLCE',1
Reply, '2... after all the proof we have what #Russia does. My first thought was that he has flipped. And/or he has been wa\xe2\x80\xa6 https://t.co/RjxnwoqLCE' '3... and S.Niinist\xc3\xb6 is hiding something very strong. He has been tying up #Finland with #Russia in #energy section\xe2\x80\xa6 https://t.co/dAsB0vE2bO',1
Tweet, '#Finland is having presidential elections in few months.\nOur standing pres S.Niinist\xc3\xb6 got fury about warnings of\xe2\x80\xa6 https://t.co/eupTytz9Pq',-1
Reply, '#Finland is having presidential elections in few months.\nOur standing pres S.Niinist\xc3\xb6 got fury about warnings of\xe2\x80\xa6 https://t.co/eupTytz9Pq' '2... after all the proof we have what #Russia does. My first thought was that he has flipped. And/or he has been wa\xe2\x80\xa6 https://t.co/RjxnwoqLCE',-1
Tweet," 'One year ago, @realDonaldTrump was elected President. Since then, he has repeatedly shown why he is the worst presi\xe2\x80\xa6 https://t.co/rZLwJh4IZs'",-1
Reply," 'One year ago, @realDonaldTrump was elected President. Since then, he has repeatedly shown why he is the worst presi\xe2\x80\xa6 https://t.co/rZLwJh4IZs' '@RepAdamSchiff @Donnalee711 @realDonaldTrump He wasn\'t ""elected"" he was selected by #Russia'",-1
Tweet, 'NATO is upgrading its command structure for the first time since the end of the Cold War https://t.co/4utgtpb18h https://t.co/oXCJRCfcHu',1
Reply," 'NATO is upgrading its command structure for the first time since the end of the Cold War https://t.co/4utgtpb18h https://t.co/oXCJRCfcHu' ""@business #TheResistance \nIn case you haven't noticed, the #coldwar is alive and well. Instead of #USSR its now\xe2\x80\xa6 https://t.co/6Pm2RoCrBA""",-1
Tweet," '@jchristianplum @soledadobrien @xtrixcyclex And democrats forment dependency, ignorance, and stupidity.'",-1
Reply," '@jchristianplum @soledadobrien @xtrixcyclex And democrats forment dependency, ignorance, and stupidity.' '@ynothelm @jchristianplum @soledadobrien @xtrixcyclex Amazing the people who support and defend the people working\xe2\x80\xa6 https://t.co/T4QbRw0oLl'",-1
Tweet," ""'Zero evidence' that Russia hacked DNC, says NSA whistleblower https://t.co/9FyZmtAr0X https://t.co/tLTXFzyaEU""",-1
Reply," ""'Zero evidence' that Russia hacked DNC, says NSA whistleblower https://t.co/9FyZmtAr0X https://t.co/tLTXFzyaEU"" '@RT_com Because they were let in the front door.  #DNC\xf0\x9f\x94\x84#FusionGPS \xf0\x9f\x94\x84#Russia'",-1
Tweet," '.@jessebwatters on @POTUS\' performance 1 year after historic election win: ""[He chose] Gorsuch, you have MS-13 bein\xe2\x80\xa6 https://t.co/Mq76Gxp7Tn'",1
